"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",3,3.560589299,3.41943786e8,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",3,0.046037422,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",3,0.046799747,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",4,3.545237323,3.41943786e8,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",4,0.045058039,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",4,0.044887434,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",5,3.561859407,3.41943786e8,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",5,0.045699488,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",5,0.045325801,1.19184e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",1,9.328729498,1.55152455e9,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",1,0.049119536,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",1,0.048793313,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",2,9.292421815,1.55152455e9,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",2,0.048079862,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",2,0.04775991,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",3,9.814641136,1.55152455e9,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",3,0.04863937,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",3,0.048489054,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",4,9.386090797,1.55152455e9,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",4,0.049164754,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",second,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",4,0.048915243,1.198128e6,"Linux",2020-05-02T06:13:38.426
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",5,9.36086797,1.55152455e9,"Linux",2020-05-02T06:13:38.426
"master",first,"uniform_datetime.csv",100,20,true,"Julia CSVFiles.jl",5,0.049189525,1.198128e6,"Linux",2020-05-02T06:13:38.426
